,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,pos,track_name,track_uri
750,Party's Over,spotify:album:3vWntcks7ZSp1ENAVuWLbf,Astrid S,spotify:artist:3AVfmawzu83sp94QW7CEGm,210680.0,0.0,0.0,Such A Boy,spotify:track:7jHzO2EPJzt1JgHQ80aRu0
751,Nine Track Mind,spotify:album:5J4SS8wTmXdyIEVYjmHzpZ,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,200106.0,0.0,0.0,Marvin Gaye (feat. Wale) - Remix,spotify:track:4LfkoDOt4mhrbo8Ndk37sQ
752,Tangled Up,spotify:album:4ykbJPI8MPscFzROE8dqLy,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,227693.0,0.0,0.0,T-Shirt,spotify:track:1zWZvrk13cL8Sl3VLeG57F
753,Back To Life,spotify:album:4Ip1re6FoXWEj3t5fg7SaJ,P.M. Dawn,spotify:artist:5DgjOwTN6o76J5Gf8MzEoL,237666.0,0.0,0.0,Set Adrift On Memory Bliss - Radio Mix,spotify:track:3v7WHHaHUel6OpZFADDg47
754,Wake Up The Wonder,spotify:album:4ROzY3I1ROwTDSvl9fVSob,Elevation Worship,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,261678.0,0.0,0.0,Unstoppable God,spotify:track:7myOvrlSOO7VIyd7JQnSU0
755,Stoney,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,220293.0,0.0,0.0,Congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
756,Doo Wop,spotify:album:79BhR83MiVn2sY7EYV2XlS,Ms. Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,240666.0,0.0,0.0,Doo Wop (That Thing),spotify:track:6otqZiIqqzzzggZdd1rKgO
757,Number Ones,spotify:album:1jcYwZsN7JEve9xsq9BuUX,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,311440.0,0.0,0.0,Thriller - 2003 Edit,spotify:track:0wQy2OO7jKjm0OOmA7gv3f
758,My Head Is An Animal,spotify:album:4p9dVvZDaZliSjTCbFRhJy,Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,266600.0,0.0,0.0,Little Talks,spotify:track:2ihCaVdNZmnHZWt0fvAM7B
759,Greatest Hits,spotify:album:3PO9OtQdvCDJN8zDLtZiYd,2Pac,spotify:artist:1ZwdS5xdxEREPySFridCfh,315040.0,0.0,0.0,Picture Me Rollin' - Album Version (Edited),spotify:track:5LAlH9f6VhgnZkFSZCkFjD
760,Some Girls,spotify:album:1Jv2AqzhgsduUik2p4k3cS,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,265173.0,0.0,0.0,Beast Of Burden - Remastered,spotify:track:77oU2rjC5XbjQfNe3bD6so
761,Curtain Call,spotify:album:71xFWYFtiHC8eP99QB30AA,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,326466.0,0.0,0.0,Lose Yourself - Soundtrack Version,spotify:track:7w9bgPAmPTtrkt2v16QWvQ
762,Acoustic Classics,spotify:album:0mdNFhL4wFRkM1RK0mekqH,Peter Frampton,spotify:artist:0543y7yrvny4KymoaneT4W,309760.0,0.0,0.0,"Baby, I Love Your Way",spotify:track:3bhgNgvkuYUpvT3Aa8nobd
763,I Want That You Are Always Happy,spotify:album:018xe8ShDdyIkcIiHQ7v1L,The Middle East,spotify:artist:6imbHAlhHrFwtsOgqpeBK2,189173.0,0.0,0.0,Jesus Came to My Birthday Party,spotify:track:7AzWhdurCHLfGtsZJsMFKv
764,Tattoos,spotify:album:1OdcBxCNY52OXH0r4odXqP,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,177685.0,0.0,0.0,Talk Dirty (feat. 2 Chainz),spotify:track:5l3CML2OnzfNs5RfVgbcLt
765,Silhouettes,spotify:album:6VG7t4lyDUUfrg6s9Ei6iB,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,211880.0,0.0,0.0,Silhouettes - Original Radio Edit,spotify:track:1nO67wic65N413c11zKxM7
766,Hot Shot,spotify:album:6NmFmPX56pcLBOFMhIiKvF,Shaggy,spotify:artist:5EvFsr3kj42KNv97ZEnqij,227600.0,0.0,0.0,It Wasn't Me,spotify:track:1lzr43nnXAijIGYnCT8M8H
767,Take U To Da Movies,spotify:album:1DNlc430olFDQBaSYxjdr6,Bangs,spotify:artist:1uggMMP7Futv568h9oKCPq,229250.0,0.0,0.0,Take U To Da Movies,spotify:track:6U1ITR6RJgPfZuXNj418bP
768,I Love You.,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,197266.0,0.0,0.0,Let It Go,spotify:track:6cWpj6c5pNZYEk5KYjNBji
769,Blurred Lines,spotify:album:0F2MMiljdGFIOIkImGVYoh,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,263826.0,0.0,0.0,Blurred Lines,spotify:track:0Rz1KXsP4bhGxs0ffySSSn
770,Original Album Classics,spotify:album:3G3ElgskQS2wIQ8zA1MZ0r,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,213306.0,0.0,0.0,I Want It That Way,spotify:track:0d8ZbnRoW1TJ3qEleTrYHH
771,Continuum,spotify:album:1Xsprdt1q9rOzTic7b9zYM,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,245826.0,0.0,0.0,Gravity,spotify:track:3SktMqZmo3M9zbB7oKMIF7
772,Cloud Nine,spotify:album:0uMIzWh1uEpHEBell4rlF8,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,183106.0,0.0,0.0,For What It's Worth,spotify:track:6HsbMH5Bgkp4QgAp7MVZ8z
773,DAMN.,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,118066.0,0.0,0.0,BLOOD.,spotify:track:1n4jwRVXdkK2U34nBDUKKT
774,The Chainsmokers- Japan Special Edition,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,230653.0,0.0,0.0,New York City,spotify:track:3r7BL2MBMeE62aWj7TOh2a
775,Behind This Guitar,spotify:album:4eu52uZltxOTS0ec73kDpu,Mo Pitney,spotify:artist:7r9M6ptJz7XnQp2RVFArb4,185053.0,0.0,0.0,Boy & A Girl Thing,spotify:track:3uZczn0WRruLxa8iDfjEUC
776,Finally Rich,spotify:album:6VML3yX1WR5pXtg6fmwdzZ,Chief Keef,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,246213.0,0.0,0.0,Love Sosa,spotify:track:4IowQDUOzUvNtp72HMDcKO
777,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,202626.0,0.0,0.0,Drink A Beer,spotify:track:1PoGWZbJPGmViVi7CYbDUK
778,SremmLife,spotify:album:6eDx949ONWDCN0O22wFZf7,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,200080.0,0.0,0.0,No Type,spotify:track:4scpF6J5uMBvoh6sFB7EL1
779,Sadnecessary,spotify:album:5D20ZzsNB377xbshIFP9Nb,Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,313684.0,0.0,0.0,Stolen Dance,spotify:track:6vECYJHxYmm3Ydt3fF01pE
780,Good Life (with G-Eazy & Kehlani),spotify:album:5PO2cqkBjAUOSHdxSDJOL4,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,225525.0,0.0,0.0,Good Life (with G-Eazy & Kehlani),spotify:track:1Eck97uRMlprKOOJN9oO1E
781,Chaos And The Calm,spotify:album:5BxvswQSGWrBbVCdx6mFGO,James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,260533.0,0.0,0.0,Let It Go,spotify:track:13HVjjWUZFaWilh2QUJKsP
782,Girlie 'O' Remix,spotify:album:0cQ867KGiDauRGJSfZ0L0w,Patoranking feat. Tiwa Savage,spotify:artist:7AV4NB11YbVRolNZclpaIb,235514.0,0.0,0.0,Girlie 'O' Remix,spotify:track:1aj6wMbUFHqnt5k6yVi34m
783,SEX AND LOVE,spotify:album:2qmNh22xTORtqL9oHfqrQS,Enrique Iglesias,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,243240.0,0.0,0.0,Bailando - English Version,spotify:track:5QhEzshSe9SA4YiaQr6dNv
784,Grateful,spotify:album:4JBZ0QHveEpESepanNBG8A,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,204173.0,0.0,0.0,Wild Thoughts,spotify:track:1OAh8uOEOvTDqkKFsKksCi
785,Burn Your Fire For No Witness,spotify:album:358elHWlgNqitp1lenb5Jn,Angel Olsen,spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt,124386.0,0.0,0.0,Endless Road - Bonus Track,spotify:track:3YAdBs1doKJhwapJ0Rm2Nw
786,Wreck-It Ralph,spotify:album:0aqJGQ73RTLu3yLgcdU9JC,Owl City,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,218093.0,0.0,0.0,When Can I See You Again?,spotify:track:5ZkAx8zjLiSs1nMmBwJoZS
787,Surrealistic Pillow,spotify:album:6lPb7Eoon6QPbscWbMsk6a,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,174840.0,0.0,0.0,Somebody to Love,spotify:track:4uGIJG1jYFonGc4LGp5uQL
788,Mid-City Island,spotify:album:2OMQjprtOXQc4CQeg9lZoU,Moses Sumney,spotify:artist:5W10uJRsbt9bROJDKoI1Wn,157199.0,0.0,0.0,Plastic (Mid-City Island Version),spotify:track:57K5RyWj4jOlc07wRz6axh
789,Konvicted,spotify:album:6kzoWb4UzvKYgbDfAwgaFq,Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,212360.0,0.0,0.0,Smack That - Dirty,spotify:track:2kQuhkFX7uSVepCD3h29g5
790,I Hope You Dance,spotify:album:5g8iyhBTd1RcortvjD3dhR,Oleta Adams,spotify:artist:1BMb6sQJVkmUyCuodmRs2g,261000.0,0.0,0.0,I Hope You Dance,spotify:track:7KC6gj3MSpS28tQmUhDXaC
791,Need U (100%),spotify:album:7p1K00X7Mi6y2jplqzGrWh,Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,173687.0,0.0,0.0,Need U (100%) - Radio Edit,spotify:track:4pYlJsKrPbc1Vy6OExIxZx
792,Church On The Moon,spotify:album:7tAv6YInjBhHbBjs8tqNlk,Deitrick Haddon,spotify:artist:7tlQrRh6jNY1c95poJvBe9,218013.0,0.0,0.0,Power,spotify:track:1xyRdEWnrKULKXbZCyZ9KS
793,The North Borders,spotify:album:7sN6lCgPf1rbZYmA3edMKv,Bonobo,spotify:artist:0cmWgDlu9CwTgxPhf403hb,352246.0,0.0,0.0,Cirrus,spotify:track:2lJ4d8MCT6ZlDRHKJ1br14
794,Living,spotify:album:3WRUpJnbUN32gKgp2slgMJ,VÉRITÉ,spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,219482.0,0.0,0.0,Gesture,spotify:track:7nJKN3ymppipYvAJQs9ec4
795,Save Rock And Roll,spotify:album:0EVJX4RlYKuApsAN5CaDa3,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,244960.0,0.0,0.0,The Phoenix,spotify:track:53AuxddsgPSlqM619nJhSd
796,Turning Point,spotify:album:332c3yPZilz3OnqZKpRxl7,Mario,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,248825.0,0.0,0.0,Let Me Love You,spotify:track:5xV0Czdqefft6sPDqjmFBu
797,Faces Of Love,spotify:album:3T8Hho4s0y2nYI80Fq6k6k,Gary Valenciano,spotify:artist:0RHiqaoRCsFLPeEuj3OQz4,271580.0,0.0,0.0,Look In Her Eyes,spotify:track:2NY0s2PotuPGbj4nLzuY3Q
798,More Than A Game,spotify:album:55UhXq8grzHPga0we8mEL3,Ester Dean,spotify:artist:0v2Y5jwtcv8LiWNTRls1KM,190533.0,0.0,0.0,Drop It Low,spotify:track:5wuXWTCiKIlNEXfwAuTY1G
799,You've Come A Long Way Baby,spotify:album:7G7cCHgQKbDD6zvwDQZyJu,Fatboy Slim,spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW,318306.0,0.0,0.0,Love Island,spotify:track:3jq4PyK7lcmUT7kZ1krzVn
800,Love Story,spotify:album:4mugszxpE45gV3mObOBlpN,Yelawolf,spotify:artist:68DWke2VjdDmA75aJX5C57,294026.0,0.0,0.0,Tennessee Love,spotify:track:5zbN6BAAAjDwYjEJQFlbYb
801,50 Big Ones: Greatest Hits,spotify:album:4nZ5wPL5XxSY2OuDgbnYdc,The Beach Boys,spotify:artist:3oDbviiivRWhXwIE8hxkVV,217093.0,0.0,0.0,Kokomo,spotify:track:0NqQmmLEN9rlnkh2JW0UIs
802,Tasty,spotify:album:7zesXMFikT4DdgkklIk3Jz,Kelis,spotify:artist:0IF46mUS8NXjgHabxk2MCM,206106.0,0.0,0.0,Trick Me,spotify:track:3aImJnJlAgcE7bJ1NxthGt
803,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,319466.0,0.0,0.0,Partition,spotify:track:5hgnY0mVcVetszbb85qeDg
804,Amaryllis,spotify:album:2WvIDc4wdKshyFh2EzLAs0,Shinedown,spotify:artist:70BYFdaZbEKbeauJ670ysI,241253.0,0.0,0.0,Through the Ghost,spotify:track:33JmIIfnnqxwUSpXo5ttDG
805,These Things Happen,spotify:album:6wDc63NhKy2PyXdbhkRmrl,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,236480.0,0.0,0.0,I Mean It,spotify:track:6jmTHeoWvBaSrwWttr8Xvu
806,Start A Riot,spotify:album:52icjimDK2LrePhT0lFtTU,BANNERS,spotify:artist:4qWnlmXWuGv2TtuxtIWlJX,215333.0,0.0,0.0,Start A Riot,spotify:track:3efXxXuRf7Rs1quYKkoRmJ
807,Listen,spotify:album:77UW17CZFyCaRLHdHeofZu,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,191412.0,0.0,0.0,Shot me Down (feat. Skylar Grey) - Radio Edit,spotify:track:6qVXkG01rBYGfxIndGOQ3z
808,Skin,spotify:album:2lBRNqB9iOJZFNu1JOSUBW,Flume,spotify:artist:6nxWCVXbOlEVRexSbLsTer,262521.0,0.0,0.0,Say It,spotify:track:6vnDoUOHTiVB5DvX18tJon
809,Revolution Radio,spotify:album:5a3LqvNt2nv1B4aRKXmgOV,Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY,205440.0,0.0,0.0,Bang Bang,spotify:track:278Ao6KQDxWGGszv24uvhI
810,VHS,spotify:album:7A8fZ2jjiu5heq7wNCutKN,X Ambassadors,spotify:artist:3NPpFNZtSTHheNBaWC82rB,189706.0,0.0,0.0,Jungle,spotify:track:3xgK660fsZH7ZDcOMfIdfB
811,The Essential Kenny Loggins,spotify:album:68ZonGoyvksZu4sqqNXect,Kenny Loggins,spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,226293.0,0.0,0.0,Footloose,spotify:track:4YR6Dextuoc3I8nJ0XgzKI
812,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,408906.0,0.0,0.0,Paradise City,spotify:track:3YBZIN3rekqsKxbJc9FZko
813,Aquarius,spotify:album:0GET5PKimoSUAHMeCebJx7,Tinashe,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,221040.0,0.0,0.0,All Hands on Deck,spotify:track:2s35Ae5mo3i5WwxYdZ6SSB
814,Epiphany (feat. NF),spotify:album:1EMW45s6UJQNGJ8YEHoZYL,Futuristic,spotify:artist:5Z5jUyiNvFaqp0EVyLNf0p,249168.0,0.0,0.0,Epiphany (feat. NF),spotify:track:1QOqNh2GvfN0ToramLPw5R
815,Out of Exile,spotify:album:7hmAnyHf8NAnqb7cqLT04t,Audioslave,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,278973.0,0.0,0.0,Be Yourself,spotify:track:7r9ZTgy31yObGZE6ZYDlQg
816,UNDERTALE Soundtrack,spotify:album:5igTFdgbS1jxBpBufbcQA6,Toby Fox,spotify:artist:57DlMWmbVIf2ssJ8QBpBau,381535.0,0.0,0.0,Undertale,spotify:track:02lsfhthNFGv3zt9XpfKEd
817,RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition),spotify:album:3JgsuH1i4ddVP4Ke5zf87I,for KING & COUNTRY,spotify:artist:3sDbKMebVH2VYcRSl7u1VC,215933.0,0.0,0.0,Fix My Eyes,spotify:track:7zJg7aNCvTKW9EtG1Dvzkl
818,Hooray For Boobies,spotify:album:4hirIN3Nve0AgH4pxLo80V,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh,260506.0,0.0,0.0,The Bad Touch,spotify:track:2ypT0w7jeCwcEQQvNE5o92
819,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,226866.0,0.0,0.0,Play It Again,spotify:track:03fT3OHB9KyMtGMt2zwqCT
820,Awake,spotify:album:0RySAmM6oDPGSE03X3dzi1,Skillet,spotify:artist:49bzE5vRBRIota4qeHtQM8,178013.0,0.0,0.0,Monster,spotify:track:2UREu1Y8CO4jXkbvqAtP7g
821,Laura Mvula with Metropole Orkest conducted by Jules Buckley at Abbey Road Studios,spotify:album:5TrSm6l3WqUZ8NBJUydlEm,Laura Mvula,spotify:artist:0Dy94lW3txJhWQHqNXP1BT,244840.0,0.0,0.0,She,spotify:track:7GNC1ocIPERlizTgrQXGUf
822,Right Hand,spotify:album:6qIBaopvx9STCAa7ud8PRZ,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,190595.0,0.0,0.0,Right Hand,spotify:track:3lSR267IJfT54p0Gfuw7mi
823,All Time Low,spotify:album:7bYlYNvcMA1gkiKQ22xrum,Jon Bellion,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,221333.0,0.0,0.0,All Time Low,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw
824,Z,spotify:album:2qCyMMQ785sPH4Yx25GQZ8,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,216234.0,0.0,0.0,Childs Play (feat. Chance the Rapper),spotify:track:7GPstnufSTScEaw9dMxO9H
825,Speak Now,spotify:album:5MfAxS5zz8MlfROjGQVXhy,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,237733.0,0.0,0.0,Mean,spotify:track:5yEPktRqvIhko5QFF3aBhQ
826,The Master Plan,spotify:album:7bhGk7wvXLaYU96GtPyxKr,Tamela Mann,spotify:artist:6ZyV955Ypf3JAKInn1a0dt,245454.0,0.0,0.0,Step Aside,spotify:track:2DKI2ucWh0ENEE1pxORTZ4
827,Teaser And The Firecat,spotify:album:2B719vL1xtPTwYs0j5BuAo,Yusuf / Cat Stevens,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,251333.0,0.0,0.0,Peace Train,spotify:track:1ppuHX1oVMku5LTL0swNZP
828,Makeout,spotify:album:0ONVr5a3zRKThzRJK9aaBq,Faze Wave,spotify:artist:7rsBReXv6wZK0s0nGN3yzF,190749.0,0.0,0.0,Makeout,spotify:track:0wQbk9sAkZflH2ht0FC5G7
829,Calling,spotify:album:1NChPu21zcKtAHcwiVjRFz,Geri Halliwell,spotify:artist:5orH1OWgjAYUX8sZ5gihTv,263293.0,0.0,0.0,Calling (Au Nom De L'Amour),spotify:track:7FMmHUkWjGeYFK4MqOgSB2
830,Jordan Belfort (feat. Dyl),spotify:album:6rVrWPaXVj0JWK44mS0Zax,Wes Walker,spotify:artist:0HjYETXAvcL6mzaKjAmH2K,205368.0,0.0,0.0,Jordan Belfort (feat. Dyl),spotify:track:0oOCpb17DwBfvQ9Xbr9IYg
831,The King Is Back,spotify:album:3McdZ8buIADVgnU2ZlJM6G,Juan Magán,spotify:artist:1ackd5XprZEkH3McKbQD51,218880.0,0.0,0.0,He Llorado (Como Un Niño),spotify:track:7qKuNBRQJuymVLMlzVPzGT
832,Transatlanticism,spotify:album:5FJTVcpDFYqlo7vjjHEA9V,Death Cab for Cutie,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,215933.0,0.0,0.0,A Lack Of Color,spotify:track:4mCF3EBgGPSqmEm205KBAV
833,A Hard Day's Night,spotify:album:6wCttLq0ADzkPgtRnUihLV,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,131866.0,0.0,0.0,Can't Buy Me Love - Remastered,spotify:track:3SdingSsFcZDZAyvcJbgAw
834,What's up (feat. 1st),spotify:album:6Nu7TPANghuXJD6DrIddaP,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,290533.0,0.0,0.0,What's up (feat. 1st),spotify:track:6f8rLbp7EyoDifNpvBmzyw
835,The Perfect LUV Tape,spotify:album:6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,153808.0,0.0,0.0,I Can Drive,spotify:track:5wyrQLBbmKdxY6yLNdienj
836,Wish You Were Here,spotify:album:0bCAjiUamIFqKJsekOYuRw,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,334743.0,0.0,0.0,Wish You Were Here,spotify:track:6mFkJmJqdDVQ1REhVfGgd1
837,Greatest Hits,spotify:album:6wh2lqPzAaH4TTh5rF0iiv,John Denver,spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,242960.0,0.0,0.0,"Leaving, on a Jet Plane",spotify:track:1h17NceCJxOIrx8BUKfBNe
838,Chemically Imbalanced,spotify:album:4aNZssOCyUIHsqXVvvbkhl,Chris Webby,spotify:artist:3IstlZaHyUP9SONpulb4SM,355693.0,0.0,0.0,"Dopamine (feat. Talib Kweli, Grafh, B-Real & Trae Tha Truth)",spotify:track:11wIiruMT4yun5SZwWoouO
839,Bitches Brew Live,spotify:album:1UzI5mJt5myuAkGCX1kDI4,Miles Davis,spotify:artist:0kbYTNQb4Pb1rPbbaF0pT4,627280.0,0.0,0.0,Miles Runs the Voodoo Down - Live,spotify:track:1rbfBtbFI3uVy3P4DOvzYn
840,Bop City 2: TerroRising,spotify:album:71g9HojvlWNKfCewcQUwqg,Terror Jr,spotify:artist:5QatamYwvUTOmMHW6WA0AG,167733.0,0.0,0.0,IDWT,spotify:track:7AtgVpaJ2rXmx5CFZRv3BF
841,Right Now,spotify:album:4RF4OhkM0LYZGeX6ve9CNr,Snakehips,spotify:artist:2FwJwEswyIUAljqgjNSHgP,235892.0,0.0,0.0,Right Now,spotify:track:1GYQH7xr9KlnqRvbVXxaAZ
842,PCD,spotify:album:5x8e8UcCeOgrOzSnDGuPye,The Pussycat Dolls,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,225560.0,0.0,0.0,Buttons,spotify:track:3BxWKCI06eQ5Od8TY2JBeA
843,Big Baby DRAM,spotify:album:0NrZHZ0y5kTO8EHliuUUca,DRAM,spotify:artist:5M0lbkGluOPXLeFjApw8r8,225205.0,0.0,0.0,Broccoli (feat. Lil Yachty),spotify:track:7yyRTcZmCiyzzJlNzGC9Ol
844,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,230586.0,0.0,0.0,Dirt,spotify:track:5CXnIPD6rTjszYYQm6fY2P
845,There's Really A Wolf,spotify:album:0lUL92det7mZ4DaHYmiUEC,Russ,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,165853.0,0.0,0.0,What They Want,spotify:track:3pndPhlQWjuSoXhcIIdBjv
846,Pronounced Jah-Nay,spotify:album:01FqJwpa24Vfb8DI6sZI6B,Zhané,spotify:artist:6cjSmkVvMvyE6tCAo1M9Is,250666.0,0.0,0.0,Hey Mr. D.J.,spotify:track:6dEs3CH2goHCTR6XCTctVd
847,We Don't Have Each Other,spotify:album:7lhYz4l43odNBYRrt1JrhX,Aaron West & The Roaring Twenties,spotify:artist:59cc2f0IvGu6YVEtY4cS0p,152398.0,0.0,0.0,Going to Georgia,spotify:track:3jbaA6nKSkY6DC9vo1WENO
848,Melophobia,spotify:album:4EK8gtQfdVsmDTji7gBFlz,Cage The Elephant,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,208760.0,0.0,0.0,Cigarette Daydreams,spotify:track:2tznHmp70DxMyr2XhWLOW0
849,SremmLife 2,spotify:album:5v6iBhIlflzR9rEd1LAMbd,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,208120.0,0.0,0.0,Swang,spotify:track:6mapJIPnQ23RTAevUoE0DL
850,Songs In The Key Of Life,spotify:album:2HVx2tiZnLX8xeaUthed1e,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,216456.0,0.0,0.0,Knocks Me Off My Feet,spotify:track:4UjeXiBihLSc7WFECGFkmJ
851,2.0,spotify:album:7MvpqHRTRxHu7QoPiYnmzH,Big Data,spotify:artist:4S1nvNHWiZLP4rzwmULmUa,280426.0,0.0,0.0,Dangerous (feat. Joywave),spotify:track:3y8AEUef1AVfr0npU5UOa9
852,The Marshall Mathers LP,spotify:album:6t7956yu5zYf5A829XRiHC,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,284200.0,0.0,0.0,The Real Slim Shady,spotify:track:3yfqSUWxFvZELEM4PmlwIR
853,Believe,spotify:album:1cYIgSWWkA7N5Wo0Sg5TTZ,Emile Pandolfi,spotify:artist:5BcEbeQq5n2fz8HbhI9CWU,305253.0,0.0,0.0,Pure Imagination (from Willy Wonka),spotify:track:5RelKA9tWt5hbkFNAqZtLB
854,"Nice, Nice, Very Nice",spotify:album:6ibKIcAYgLsk4qE0Vfxss4,Dan Mangan,spotify:artist:5ByjU6oarxRC2Y85JpKx1n,229293.0,0.0,0.0,Sold,spotify:track:5CFzS6I2a4FyR3X1pSAdUp
855,Song Review: A Greatest Hits Collection,spotify:album:0g6DaZtBNmIAiTJGW4n4SR,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,223693.0,0.0,0.0,Part-Time Lover - Single Version,spotify:track:0edoxY93wJfbmsBYG8EGZZ
856,Rahsaan Patterson,spotify:album:1uMPGRwlgCjpIxjGTjg93c,Rahsaan Patterson,spotify:artist:5jVkC5rSgdK2EPfRAmtbpH,293400.0,0.0,0.0,Spend The Night,spotify:track:14VwBAL1qSlG4ovOSYUQF4
857,Hot Shot,spotify:album:6NmFmPX56pcLBOFMhIiKvF,Shaggy,spotify:artist:5EvFsr3kj42KNv97ZEnqij,227600.0,0.0,0.0,It Wasn't Me,spotify:track:1lzr43nnXAijIGYnCT8M8H
858,FUCKING BEST SONG EVERRR,spotify:album:1hmvZb81DAeTx67G1FaTjZ,Wallpaper.,spotify:artist:6NMcnx3vKGSAeqSMbySlpw,217800.0,0.0,0.0,FUCKING BEST SONG EVERRR,spotify:track:6SbAbLqAWf2tnTdUy6Gmm5
859,The Inspiration,spotify:album:4slt7bfeNHSJUOMVtuIdxP,Jeezy,spotify:artist:4yBK75WVCQXej1p04GWqxH,240613.0,0.0,0.0,I Luv It,spotify:track:7qFxSPDUDMQNGBqTvK4aEj
